CTR 1	ctr 1	1
CTS 1	cts 1	1
CTS 9	cts 9	1
CWR 1	cwr 1	1
CWR 2	cwr 2	1
CWR 4	cwr 4	1
CWS 1	cws 1	1
CWS 2	cws 2	1
CWS 9	cws 9	1
EXH 1	exh 1	1
EXH 10	exh 10	1
EXH 11	exh 11	1
EXH 135	exh 135	1
EXH 136	exh 136	1
EXH 137	exh 137	1
EXH 139	exh 139	1
EXH 14	exh 14	1
EXH 19	exh 19	1
EXH 2	exh 2	1
EXH 24	exh 24	1
EXH 25	exh 25	1
EXH 26	exh 26	1
EXH 3	exh 3	1
EXH 30	exh 30	1
EXH 31	exh 31	1
EXH 35	exh 35	1
EXH 37	exh 37	1
EXH 4	exh 4	1
EXH 41	exh 41	1
EXH 46	exh 46	1
EXH 48	exh 48	1
EXH 5	exh 5	1
EXH 55	exh 55	1
EXH 56	exh 56	1
EXH 57	exh 57	1
EXH 58	exh 58	1
EXH 59	exh 59	1
EXH 6	exh 6	1
EXH 63	exh 63	1
EXH 64	exh 64	1
EXH 68	exh 68	1
EXH 7	exh 7	1
EXH 8	exh 8	1
EXH 9	exh 9	1
HWR 1	hwr 1	1
HWR 10	hwr 10	1
HWR 100	hwr 100	1
HWR 101	hwr 101	1
HWR 102	hwr 102	1
HWR 103	hwr 103	1
HWR 104	hwr 104	1
HWR 107	hwr 107	1
HWR 11	hwr 11	1
HWR 117	hwr 117	1
HWR 118	hwr 118	1
HWR 12	hwr 12	1
HWR 120	hwr 120	1
HWR 121	hwr 121	1
HWR 122	hwr 122	1
HWR 123	hwr 123	1
HWR 124	hwr 124	1
HWR 125	hwr 125	1
HWR 126	hwr 126	1
HWR 127	hwr 127	1
HWR 128	hwr 128	1
HWR 129	hwr 129	1
HWR 13	hwr 13	1
HWR 130	hwr 130	1
HWR 131	hwr 131	1
HWR 133	hwr 133	1
HWR 134	hwr 134	1
HWR 135	hwr 135	1
HWR 136	hwr 136	1
HWR 137	hwr 137	1
HWR 138	hwr 138	1
HWR 139	hwr 139	1
HWR 14	hwr 14	1
HWR 140	hwr 140	1
HWR 147	hwr 147	1
HWR 148	hwr 148	1
HWR 149	hwr 149	1
HWR 15	hwr 15	1
HWR 152	hwr 152	1
HWR 16	hwr 16	1
HWR 164	hwr 164	1
HWR 17	hwr 17	1
HWR 180	hwr 180	1
HWR 183	hwr 183	1
HWR 191	hwr 191	1
HWR 198	hwr 198	1
HWR 2	hwr 2	1
HWR 206	hwr 206	1
HWR 207	hwr 207	1
HWR 208	hwr 208	1
HWR 209	hwr 209	1
HWR 210	hwr 210	1
HWR 28	hwr 28	1
HWR 29	hwr 29	1
HWR 3	hwr 3	1
HWR 30	hwr 30	1
HWR 31	hwr 31	1
HWR 32	hwr 32	1
HWR 33	hwr 33	1
HWR 34	hwr 34	1
HWR 35	hwr 35	1
HWR 36	hwr 36	1
HWR 37	hwr 37	1
HWR 4	hwr 4	1
HWR 41	hwr 41	1
HWR 42	hwr 42	1
HWR 43	hwr 43	1
HWR 44	hwr 44	1
HWR 45	hwr 45	1
HWR 46	hwr 46	1
HWR 47	hwr 47	1
HWR 48	hwr 48	1
HWR 49	hwr 49	1
HWR 5	hwr 5	1
HWR 50	hwr 50	1
HWR 51	hwr 51	1
HWR 52	hwr 52	1
HWR 53	hwr 53	1
HWR 54	hwr 54	1
HWR 55	hwr 55	1
HWR 56	hwr 56	1
HWR 57	hwr 57	1
HWR 58	hwr 58	1
HWR 59	hwr 59	1
HWR 6	hwr 6	1
HWR 60	hwr 60	1
HWR 61	hwr 61	1
HWR 62	hwr 62	1
HWR 63	hwr 63	1
HWR 64	hwr 64	1
HWR 65	hwr 65	1
HWR 66	hwr 66	1
HWR 67	hwr 67	1
HWR 68	hwr 68	1
HWR 69	hwr 69	1
HWR 7	hwr 7	1
HWR 70	hwr 70	1
HWR 71	hwr 71	1
HWR 72	hwr 72	1
HWR 73	hwr 73	1
HWR 74	hwr 74	1
HWR 76	hwr 76	1
HWR 77	hwr 77	1
HWR 78	hwr 78	1
HWR 79	hwr 79	1
HWR 8	hwr 8	1
HWR 80	hwr 80	1
HWR 81	hwr 81	1
HWR 82	hwr 82	1
HWR 83	hwr 83	1
HWR 84	hwr 84	1
HWR 85	hwr 85	1
HWR 86	hwr 86	1
HWR 87	hwr 87	1
HWR 88	hwr 88	1
HWR 89	hwr 89	1
HWR 9	hwr 9	1
HWR 90	hwr 90	1
